LLM1: CHATGPT,,,,,,,,,,,,,,,,
LLM2: GEMINI,,,,,,,,,,,,,,,,
ID do artigo,Tipo de publicação,Local de publicação,Título,Link,Ano ,Autores,País,Base de Dados,RQ (Pergunta de Pesquisa),Extração LLM 1 (ChatGPT),Extração LLM 2 (Gemini),Extração validada (humana),ChatGPT acertou?,Gemini acertou?,Concordância entre LLMs,Observações / Comentários
ES34,Journal,IEEE,Towards Intuitive Human-Robot Interaction: A Machine Learning Approach to Gesture Recognition,https://doi.org/10.1109/mhtc65808.2025.11086443,2025,E. Concha-Pérez; C. Valle-Gutierrez; R. Leal-Rojas; H. G. Gonzalez-Hernandez; J. A. Reyes-Avendaño,Não identificado,IEEE,RQ4,"• Organizacionais: o artigo não apresenta análise aprofundada de fatores organizacionais como fluxos de trabalho, protocolos ou impacto na organização → “Não mencionado no artigo analisado.” (Concha-Pérez et al., 2025). • Ergonômicos: o trabalho cita aplicações em ergonomia ocupacional e descreve o protocolo experimental com participantes sentados (configuração do experimento), mas não realiza avaliação ergonômica detalhada (medidas de posturas/força no trabalho). (Concha-Pérez et al., 2025, p. 211; p. 213). • Éticos: não há discussão sobre privacidade de dados biométricos, responsabilidade ou implicações éticas sociais → “Não mencionado no artigo analisado.” (Concha-Pérez et al., 2025).","O artigo visa especificamente tornar a HRI intuitiva e natural (Concha-Pérez et al., p. 1), o que é um fator ergonômico.",Não apresenta,Sim,Não,Diferente,
ES34,Journal,IEEE,Towards Intuitive Human-Robot Interaction: A Machine Learning Approach to Gesture Recognition,https://doi.org/10.1109/mhtc65808.2025.11086443,2025,E. Concha-Pérez; C. Valle-Gutierrez; R. Leal-Rojas; H. G. Gonzalez-Hernandez; J. A. Reyes-Avendaño,Não identificado,IEEE,RQ5,"• Lacunas e oportunidades explicitadas: integrar EEG para reconhecer intenção de movimento (multimodalidade); recolher mais participantes para maior generalização; revisar e aperfeiçoar o pré-processamento (evitar perda de padrões relevantes); balanceamento de labels e exploração de outros classificadores/extração de atributos; avançar da simulação (RoboDK) para integração física do cobot. (Concha-Pérez et al., 2025, p. 214–216). • Também sugerem investigar métodos de preservação de padrões ao pré-processar e testar o sistema em ambientes menos controlados. (Concha-Pérez et al., 2025, p. 214–216).","A oportunidade futura é a aplicação do método em outras tarefas onde a interação humano-robô possa se beneficiar de uma comunicação mais natural (Concha-Pérez et al., p. 1).",Integração com sinais EEG para melhorar reconhecimeto. foco em melhorar a robustez para desenvolver interação no mundo real,Sim,Não,Diferente,
ES35,Conference,IEEE,"Human-Machine Collaboration with AI: Cobots, BLE Integration, and Time-Series Forecasting for Optimized Decision-Making",https://doi.org/10.1109/icisc65841.2025.11188376,2025,V. S. Musam; A. Jagathpally; N. K. Musham; T. Shahwar; R. Mekala,Não identificado,IEEE,RQ1,"O artigo aplica robôs colaborativos (cobots) para tarefas repetitivas ou perigosas, além de uso em ambientes industriais e armazéns, visando eficiência, segurança e redução de trabalho físico repetitivo (Musam et al., 2025, p. 360–362 44. Human-Machine_Collaboration…). O impacto declarado é a otimização de processos, aumento de produtividade, melhor comunicação homem–máquina e redução de ineficiências operacionais (p. 360–363).","A aplicação é a colaboração humano-máquina para enfrentar desafios dinâmicos em indústrias modernas, mantendo eficiência e escalabilidade ideais (Musam et al., p. 1). O impacto é fornecer tomada de decisão otimizada (Musam et al., p. 1).",Aplicação para análise de series temporais para tomada de decisão e melhora da eficiencia ,Sim,Sim,Igual,
ES35,Conference,IEEE,"Human-Machine Collaboration with AI: Cobots, BLE Integration, and Time-Series Forecasting for Optimized Decision-Making",https://doi.org/10.1109/icisc65841.2025.11188376,2025,V. S. Musam; A. Jagathpally; N. K. Musham; T. Shahwar; R. Mekala,Não identificado,IEEE,RQ2,"São descritos três blocos tecnológicos: (1) Cobots com IA e sensores, capazes de adaptar tarefas e operar em segurança; (2) Bluetooth Low Energy (BLE) para comunicação em tempo real, localização, monitoramento e conectividade IoT; (3) Time-Series Forecasting via modelos como LSTM, Prophet e CNN para prever demanda, alocar recursos e detectar anomalias (Musam et al., 2025, p. 360–363; 362–363; 360 ","As tecnologias habilitadoras são: Cobots (Collaborative Robots) com Inteligência Artificial (AI), integração de Bluetooth Low Energy (BLE) e Previsão de Séries Temporais (Time-Series Forecasting) (Musam et al., p. 1).","AI, sensores, BLE",Sim,Sim,Igual,
ES35,Conference,IEEE,"Human-Machine Collaboration with AI: Cobots, BLE Integration, and Time-Series Forecasting for Optimized Decision-Making",https://doi.org/10.1109/icisc65841.2025.11188376,2025,V. S. Musam; A. Jagathpally; N. K. Musham; T. Shahwar; R. Mekala,Não identificado,IEEE,RQ3,"O artigo destaca desafios como: latência do sistema, ruído de dados, perda de conectividade BLE, interferência de sinal, limitações de previsão em ambientes dinâmicos, risco na execução de tarefas automatizadas e dependência de dados históricos (Musam et al., 2025, p. 362–363; 364 44. Human-Machine_Collaboration…). Problemas adicionais incluem falhas de comunicação, ajustes contínuos dos modelos preditivos, e robustez limitada em cenários altamente dinâmicos.","O principal desafio mencionado é que as indústrias modernas enfrentam desafios dinâmicos que prejudicam sua capacidade de manter a eficiência e escalabilidade ideais (Musam et al., p. 1).","interferencia, latência",Sim,Não,Diferente,
ES35,Conference,IEEE,"Human-Machine Collaboration with AI: Cobots, BLE Integration, and Time-Series Forecasting for Optimized Decision-Making",https://doi.org/10.1109/icisc65841.2025.11188376,2025,V. S. Musam; A. Jagathpally; N. K. Musham; T. Shahwar; R. Mekala,Não identificado,IEEE,RQ4,"São mencionados fatores como: necessidade de ambientes industriais conectados, integração com princípios de Indústria 4.0 e 5.0, além de preocupação com segurança, ergonomia, colaboração segura, minimização de riscos, e manutenção de um ambiente de trabalho sustentável e humano-centrado (Musam et al., 2025, p. 360–363; 365–366 ",Não mencionado no artigo analisado.,Não mensionado ,Não,Sim,Diferente,
ES35,Conference,IEEE,"Human-Machine Collaboration with AI: Cobots, BLE Integration, and Time-Series Forecasting for Optimized Decision-Making",https://doi.org/10.1109/icisc65841.2025.11188376,2025,V. S. Musam; A. Jagathpally; N. K. Musham; T. Shahwar; R. Mekala,Não identificado,IEEE,RQ5,"O artigo indica lacunas incluindo: necessidade de validação empírica do framework, uma vez que os resultados são baseados em simulação; necessidade de abordar escalabilidade, segurança e privacidade, explorar blockchain e federated learning; desenvolver modelos mais eficientes energeticamente; e validar a abordagem em ambientes reais (Musam et al., 2025, p. 365–366 ","O artigo aponta a oportunidade de aproveitar as tecnologias de IoT, robótica e IA para transformar a indústria manufatureira (Musam et al., p. 1), visando a tomada de decisão otimizada (Musam et al., p. 1).","melhorar a segurança, escalabilidade e no desenvolvimento de modelos de IA eficientes",Sim,Não,Diferente,
ES36,Journal,IEEE,Digital Shadow Enabled Integrated Multi-platform Automation System for Industrial Assembly,https://doi.org/10.1109/conecct62155.2024.10677321,2024,A. Revankar; D. Halapeti; S. Vengurlekar; A. C. Giriyapur,Não identificado,IEEE,RQ1,"Aplicação: linha de montagem totalmente autônoma para produção de cubos customizados com diferentes opções de sub-blocos (plástico e alumínio). (Abstract 45. Digital_Shadow_Enabled_Inte…). Impactos: • Integração fim a fim, desde pedido até armazenamento; • Redução de defeitos via inspeção automática; • Aumento da eficiência, qualidade e rastreabilidade; • Menor dependência humana. (Abstract; Introduction; Results 45. Digital_Shadow_Enabled_Inte…).","A aplicação é o desenvolvimento de uma linha de montagem totalmente autônoma para cubos customizados no domínio de montagem industrial (Revankar, Halapeti, 2024, p. 1). Cobots são usados para transporte e manipulação de sub-blocos durante o processo (Revankar, Halapeti, 2024, p. 1).",linha de montagem para produção de cubos personalizados,Sim,Sim,Igual,
ES36,Journal,IEEE,Digital Shadow Enabled Integrated Multi-platform Automation System for Industrial Assembly,https://doi.org/10.1109/conecct62155.2024.10677321,2024,A. Revankar; D. Halapeti; S. Vengurlekar; A. C. Giriyapur,Não identificado,IEEE,RQ2,"Tecnologias habilitadoras incluem: • Cobots (3 robôs Elephant Robotics) para manipulação e transporte. (Sec. III-F; Fig. 7 45. Digital_Shadow_Enabled_Inte…). • Machine Learning com CNN Inception V3 para inspeção de qualidade com 98.84% de acurácia. (Results Sec. IV-A; Fig. 8 45. Digital_Shadow_Enabled_Inte…). • Computer Vision e sistema de câmeras. (Sec. III-E; IV-A 45. Digital_Shadow_Enabled_Inte…). • OPC UA como protocolo de comunicação entre todos os módulos. (Sec. III-B; Fig. 2 45. Digital_Shadow_Enabled_Inte…). • Digital Shadow em MATLAB/Simulink para monitoramento e análise em tempo real. (Sec. III-C; IV-E; Fig. 12 45. Digital_Shadow_Enabled_Inte…). • PLC Beckhoff EtherCAT, Raspberry Pi, Jetson Nano.","O sistema utiliza Cobots, Visão Computacional e Aprendizado de Máquina (para inspeção de qualidade), Sombra Digital (Digital Shadow) para análise e otimização de desempenho, e Plataformas baseadas em Nuvem para gerenciamento de dados, pedidos e acesso remoto (Revankar, Halapeti, 2024, p. 1).","Machine learning, sombra digital, Nuvem, ASRS",Sim,Sim,Igual,
ES36,Journal,IEEE,Digital Shadow Enabled Integrated Multi-platform Automation System for Industrial Assembly,https://doi.org/10.1109/conecct62155.2024.10677321,2024,A. Revankar; D. Halapeti; S. Vengurlekar; A. C. Giriyapur,Não identificado,IEEE,RQ3,"Desafios identificados: • Necessidade de inspeção precisa para remover sub-blocos defeituosos. (Sec. III-E; IV-A 45. Digital_Shadow_Enabled_Inte…). • Coordenação entre múltiplos robôs e estações em arquitetura distribuída. (Sec. III-B; Fig. 2 45. Digital_Shadow_Enabled_Inte…). • Tratamento de falhas e exceções (peças faltantes, erros robóticos). (Sec. IV-G 45. Digital_Shadow_Enabled_Inte…). • Necessidade de ajustes contínuos para evitar gargalos e melhorar fluxo. (Sec. IV-E; IV-G 45. Digital_Shadow_Enabled_Inte…).","Fatores organizacionais incluem o gerenciamento de pedidos com base em prazos (deadlines) e a utilização do Digital Shadow para análise e otimização de desempenho (Revankar, Halapeti, 2024, p. 1).","cordenação de multiplos robôs, manuseio de materiais, armazamento e recuperação automática",Sim,Não,Diferente,
ES36,Journal,IEEE,Digital Shadow Enabled Integrated Multi-platform Automation System for Industrial Assembly,https://doi.org/10.1109/conecct62155.2024.10677321,2024,A. Revankar; D. Halapeti; S. Vengurlekar; A. C. Giriyapur,Não identificado,IEEE,RQ4,"Organizacionais: integração completa com logística interna (ASRS), interface unificada de supervisão (GUI, Production Control Centre), rastreabilidade e gestão de estoque via MySQL. (Sec. IV-C; IV-D; Fig. 9–11 45. Digital_Shadow_Enabled_Inte…). • Ergonômicos: o artigo não discute ergonomia humana (posturas, esforço). → Não mencionado no artigo analisado. • Éticos: não há discussão sobre impacto social, privacidade, nem responsabilidade. → Não mencionado no artigo analisado.",Não mencionado no artigo analisado.,não mensionado ,Sim,Sim,Igual,
ES36,Journal,IEEE,Digital Shadow Enabled Integrated Multi-platform Automation System for Industrial Assembly,https://doi.org/10.1109/conecct62155.2024.10677321,2024,A. Revankar; D. Halapeti; S. Vengurlekar; A. C. Giriyapur,Não identificado,IEEE,RQ5,"Futuras oportunidades: • Aumentar opções de customização do produto. (Conclusion; Future Scope 45. Digital_Shadow_Enabled_Inte…). • Expandir qualidade para peças mais complexas e diferentes materiais. (Conclusion 45. Digital_Shadow_Enabled_Inte…). • Otimizar o fluxo produtivo com algoritmos mais avançados de scheduling. (Conclusion 45. Digital_Shadow_Enabled_Inte…). • Integrar predições de falha e automação flexível com robôs reconfiguráveis. (Future Scope 45. Digital_Shadow_Enabled_Inte…). • Explorar colaboração humano-robô para tarefas complexas (foi apenas citado, não implementado). (Future Scope 45. Digital_Shadow_Enabled_Inte…).","Oportunidade futura é a demonstração do potencial de combinar automação, aprendizado de máquina e dados em tempo real para um sistema de automação multi-plataforma (Revankar, Halapeti, 2024, p. 1).","aumentar a personalização, melhorar o controle de qualidade e tomizar o fluxo de produção com algoritmos avançados",Sim,Parcialmente,Diferente,
ES37,Journal,IEEE,Intuitive & Efficient Human-robot Collaboration via Real-time Approximate Bayesian Inference,https://doi.org/10.1109/iros47612.2022.9982251,2022,"Felip, J.; Gonzalez-Aguirre, D.; Nachman, L.",Não identificado,Scopus,RQ1,"• Aplicação demonstrada: predição da intenção de alcance humano para melhorar colaboração em tarefa de pick-and-place cooperativa (packing) — experimento com humano e UR5e a partir de um conjunto de 16 objetos sobre a mesa. (Felip et al., 2022, p. 3093; p. 3096–3097). • Impactos observados: antever a intenção humana melhora a fluidez da tarefa (redução de tempo total, redução de idle times e de functional delay) comparado ao baseline de turn-taking; métricas experimentais mostram ganhos quantitativos (Tabela I). (Felip et al., 2022, p. 3096–3097). • Domínios citados como aplicáveis: fábricas e armazéns (contexto geral de colaboração humano–cobot indicado na Introdução). (Felip et al., 2022, p. 3093).","A aplicação é a colaboração humano-robô em tarefas cooperativas de embalagem (packing cooperative tasks) em ambientes como fábricas e armazéns. O impacto é a necessidade de os robôs modelarem, preverem e explorarem as intenções humanas para uma tomada de decisão responsiva, visando colaborações eficazes e seguras.",tarefa de pegar e colocar,Sim,Parcialmente,Diferente,
ES37,Journal,IEEE,Intuitive & Efficient Human-robot Collaboration via Real-time Approximate Bayesian Inference,https://doi.org/10.1109/iros47612.2022.9982251,2022,"Felip, J.; Gonzalez-Aguirre, D.; Nachman, L.",Não identificado,Scopus,RQ2,"• Método central: Approximate Bayesian Computation (ABC) formulado para predição de intenção de alcance humano. (Felip et al., 2022, p. 3094). • Modelo generativo baseado em simulador físico (Bullet) com modelo humano torso+braço (9 DoF) e controladores (PID + campos potenciais). (Felip et al., 2022, p. 3094–3095). • Neural surrogate (rede totalmente conectada) treinada offline para substituir o gerador físico e viabilizar inferência em tempo interativo (descrição da arquitetura e ganho de velocidade). (Felip et al., 2022, p. 3095–3096). • Amostragem vetorizada / grade (grid sampling) e caching de trajetórias para acelerar avaliação. (Felip et al., 2022, p. 3095–3096). • Plataforma robótica e sensores usados nos experimentos: UR5e com Soft mGrip; sistema de captura de movimento OptiTrack; Intel RealSense L515 para pose de objetos; execução em CPU descrita. (Felip et al., 2022, p. 3097).","As tecnologias envolvem robôs colaborativos (cobots) e Inteligência Artificial (AL) end-to-end. A tecnologia central do artigo é a Approximate Bayesian Computation (ABC) para previsão de intenção de alcance humano , com inovações que permitem cálculos em taxas interativas.",Inferência Bayesiana Aproximada,Sim,Sim,Igual,
